0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.12167,0.8783299999999999,0.8783299999999999,0.8783299999999999,0.8783299999999999,0.8783299999999999,0.12167,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.20038,0.79962,0.79962,0.79962,0.79962,0.79962,0.20038,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.1829,0.8171,0.8171,0.8171,0.8171,0.8171,0.1829
0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.097746,0.90225,0.90225,0.90225,0.90225,0.90225,0.097746,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.26915,0.73085,0.73085,0.73085,0.73085,0.73085,0.26915,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.16242,0.8375799999999999,0.8375799999999999,0.8375799999999999,0.8375799999999999,0.8375799999999999,0.16242
0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.096478,0.9035200000000001,0.9035200000000001,0.9035200000000001,0.9035200000000001,0.9035200000000001,0.096478,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.29629,0.7037100000000001,0.7037100000000001,0.7037100000000001,0.7037100000000001,0.7037100000000001,0.29629,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.16438,0.83562,0.83562,0.83562,0.83562,0.83562,0.16438
0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.11091,0.8890899999999999,0.8890899999999999,0.8890899999999999,0.8890899999999999,0.8890899999999999,0.11091,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.28966,0.71034,0.71034,0.71034,0.71034,0.71034,0.28966,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.18494000000000002,0.81506,0.81506,0.81506,0.81506,0.81506,0.18494000000000002
0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.11794,0.8820600000000001,0.8820600000000001,0.8820600000000001,0.8820600000000001,0.8820600000000001,0.11794,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.30035,0.69965,0.69965,0.69965,0.69965,0.69965,0.30035,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.1965,0.8035,0.8035,0.8035,0.8035,0.8035,0.1965
0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.12511,0.87489,0.87489,0.87489,0.87489,0.87489,0.12511,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.31126,0.68874,0.68874,0.68874,0.68874,0.68874,0.31126,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.20835,0.79165,0.79165,0.79165,0.79165,0.79165,0.20835
0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.13258,0.8674200000000001,0.8674200000000001,0.8674200000000001,0.8674200000000001,0.8674200000000001,0.13258,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.32247,0.67753,0.67753,0.67753,0.67753,0.67753,0.32247,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.2204,0.7796,0.7796,0.7796,0.7796,0.7796,0.2204
0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.14031,0.85969,0.85969,0.85969,0.85969,0.85969,0.14031,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.33396,0.66604,0.66604,0.66604,0.66604,0.66604,0.33396,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.23267,0.7673300000000001,0.7673300000000001,0.7673300000000001,0.7673300000000001,0.7673300000000001,0.23267
0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.41678000000000004,0.58322,0.58322,0.58322,0.58322,0.58322,0.41678000000000004,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.39237,0.60763,0.60763,0.60763,0.60763,0.60763,0.39237,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.22149000000000002,0.77851,0.77851,0.77851,0.77851,0.77851,0.22149000000000002
0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.15663,0.8433700000000001,0.8433700000000001,0.8433700000000001,0.8433700000000001,0.8433700000000001,0.15663,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.35775,0.64225,0.64225,0.64225,0.64225,0.64225,0.35775,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.25786,0.7421399999999999,0.7421399999999999,0.7421399999999999,0.7421399999999999,0.7421399999999999,0.25786
0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.16533,0.83467,0.83467,0.83467,0.83467,0.83467,0.16533,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.37006,0.6299399999999999,0.6299399999999999,0.6299399999999999,0.6299399999999999,0.6299399999999999,0.37006,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.27073,0.72927,0.72927,0.72927,0.72927,0.72927,0.27073
0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.17423,0.8257700000000001,0.8257700000000001,0.8257700000000001,0.8257700000000001,0.8257700000000001,0.17423,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.38269000000000003,0.61731,0.61731,0.61731,0.61731,0.61731,0.38269000000000003,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.28381,0.71619,0.71619,0.71619,0.71619,0.71619,0.28381
0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.18349000000000001,0.8165100000000001,0.8165100000000001,0.8165100000000001,0.8165100000000001,0.8165100000000001,0.18349000000000001,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.39548,0.60452,0.60452,0.60452,0.60452,0.60452,0.39548,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.29713,0.70287,0.70287,0.70287,0.70287,0.70287,0.29713
0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.19297,0.80703,0.80703,0.80703,0.80703,0.80703,0.19297,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.40858,0.59142,0.59142,0.59142,0.59142,0.59142,0.40858,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.31063,0.6893699999999999,0.6893699999999999,0.6893699999999999,0.6893699999999999,0.6893699999999999,0.31063
0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.20284000000000002,0.7971600000000001,0.7971600000000001,0.7971600000000001,0.7971600000000001,0.7971600000000001,0.20284000000000002,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.42193,0.57807,0.57807,0.57807,0.57807,0.57807,0.42193,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.32429,0.67571,0.67571,0.67571,0.67571,0.67571,0.32429
0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.10655999999999999,0.89344,0.89344,0.89344,0.89344,0.89344,0.10655999999999999,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.13551,0.86449,0.86449,0.86449,0.86449,0.86449,0.13551,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.11164,0.88836,0.88836,0.88836,0.88836,0.88836,0.11164
0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.064463,0.9355399999999999,0.9355399999999999,0.9355399999999999,0.9355399999999999,0.9355399999999999,0.064463,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.2091,0.7909,0.7909,0.7909,0.7909,0.7909,0.2091,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.088781,0.91122,0.91122,0.91122,0.91122,0.91122,0.088781
0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.27588,0.72412,0.72412,0.72412,0.72412,0.72412,0.27588,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.082272,0.9177299999999999,0.9177299999999999,0.9177299999999999,0.9177299999999999,0.9177299999999999,0.082272,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.13908,0.86092,0.86092,0.86092,0.86092,0.86092,0.13908
0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.07409500000000001,0.92591,0.92591,0.92591,0.92591,0.92591,0.07409500000000001,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.22491999999999998,0.77508,0.77508,0.77508,0.77508,0.77508,0.22491999999999998,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.10680999999999999,0.8931899999999999,0.8931899999999999,0.8931899999999999,0.8931899999999999,0.8931899999999999,0.10680999999999999
