42.673,45.088,47.246,49.503,51.731,53.945,56.108,58.197,60.182,62.034,63.721,65.209,66.464,67.45,68.133,68.475,68.443,68.002,67.121,65.771,63.929,61.575,58.698,55.295,51.375,46.959,42.084,36.804,31.199,25.371,19.453,13.615,8.0615,3.0516,-1.1171,-4.0506,-5.3922,-4.3883,-1.241,7.0851,142.5,150.57,157.77,165.31,172.75,180.14,187.36,194.34,200.97,207.15,212.79,217.76,221.95,225.24,227.52,228.66,228.56,227.08,224.14,219.64,213.48,205.62,196.01,184.65,171.56,156.81,140.53,122.9,104.19,84.723,64.962,45.464,26.92,10.19,-3.7303,-13.527,-18.006,-14.654,-4.1442,23.66,569.73,601.97,630.78,660.92,690.66,720.23,749.1,776.99,803.49,828.22,850.74,870.6,887.36,900.53,909.64,914.22,913.78,907.9,896.14,878.12,853.52,822.09,783.68,738.25,685.91,626.95,561.86,491.38,416.54,338.73,259.72,181.77,107.63,40.742,-14.914,-54.08,-71.991,-58.588,-16.569,94.593
84.039,88.796,93.045,97.49,101.88,106.24,110.5,114.61,118.52,122.17,125.49,128.42,130.89,132.83,134.18,134.85,134.79,133.92,132.19,129.53,125.9,121.26,115.6,108.9,101.18,92.48,82.878,72.482,61.443,49.965,38.311,26.812,15.876,6.0097,-2.1999,-7.9772,-10.619,-8.6421,-2.444,13.953,126.26,133.4,139.79,146.47,153.06,159.61,166.01,172.19,178.06,183.54,188.53,192.93,196.65,199.57,201.59,202.6,202.5,201.2,198.59,194.6,189.15,182.18,173.67,163.6,152.01,138.94,124.51,108.89,92.309,75.066,57.557,40.282,23.852,9.0288,-3.3051,-11.985,-15.954,-12.984,-3.6718,20.963,591.29,624.76,654.66,685.94,716.8,747.49,777.45,806.4,833.91,859.57,882.94,903.56,920.95,934.62,944.07,948.82,948.38,942.27,930.06,911.36,885.82,853.21,813.34,766.2,711.88,650.68,583.13,509.98,432.31,351.55,269.55,188.65,111.7,42.284,-15.478,-56.127,-74.716,-60.806,-17.196,98.174
82.983,87.681,91.877,96.266,100.6,104.9,109.11,113.17,117.03,120.63,123.91,126.81,129.25,131.17,132.49,133.16,133.1,132.24,130.53,127.9,124.32,119.74,114.15,107.53,99.907,91.319,81.837,71.571,60.671,49.338,37.83,26.475,15.677,5.9343,-2.1723,-7.877,-10.486,-8.5336,-2.4133,13.778,149.49,157.95,165.51,173.42,181.23,188.98,196.56,203.88,210.83,217.32,223.23,228.44,232.84,236.29,238.68,239.89,239.77,238.23,235.14,230.41,223.96,215.71,205.63,193.71,179.98,164.51,147.43,128.93,109.3,88.881,68.15,47.695,28.241,10.69,-3.9133,-14.19,-18.89,-15.373,-4.3475,24.821,582.88,615.87,645.35,676.18,706.61,736.85,766.39,794.93,822.04,847.34,870.38,890.7,907.84,921.32,930.64,935.32,934.88,928.86,916.83,898.39,873.22,841.07,801.77,755.29,701.75,641.43,574.83,502.72,426.16,346.55,265.72,185.96,110.11,41.683,-15.258,-55.328,-73.653,-59.94,-16.951,96.777
81.601,86.22,90.346,94.662,98.922,103.16,107.29,111.29,115.08,118.62,121.85,124.69,127.09,128.98,130.29,130.94,130.88,130.04,128.35,125.77,122.25,117.75,112.24,105.74,98.242,89.797,80.474,70.379,59.66,48.516,37.2,26.034,15.416,5.8354,-2.1361,-7.7458,-10.311,-8.3914,-2.3731,13.548,147.65,156.01,163.48,171.29,179,186.66,194.14,201.37,208.24,214.65,220.48,225.63,229.97,233.39,235.75,236.93,236.82,235.3,232.25,227.58,221.2,213.06,203.1,191.33,177.77,162.48,145.61,127.35,107.95,87.787,67.311,47.108,27.894,10.559,-3.8652,-14.016,-18.658,-15.184,-4.2941,24.515,592.62,626.17,656.14,687.48,718.42,749.17,779.2,808.21,835.79,861.5,884.93,905.59,923.02,936.72,946.2,950.96,950.51,944.39,932.15,913.41,887.82,855.13,815.17,767.92,713.48,652.15,584.44,511.13,433.28,352.34,270.16,189.07,111.96,42.379,-15.513,-56.253,-74.884,-60.942,-17.235,98.395
82.762,87.447,91.632,96.01,100.33,104.63,108.82,112.87,116.72,120.31,123.58,126.47,128.9,130.82,132.14,132.81,132.74,131.89,130.18,127.56,123.99,119.42,113.84,107.24,99.641,91.075,81.62,71.381,60.51,49.206,37.729,26.405,15.635,5.9185,-2.1665,-7.856,-10.458,-8.5109,-2.4069,13.741,145.75,154,161.37,169.08,176.69,184.25,191.64,198.77,205.55,211.88,217.64,222.72,227.01,230.38,232.71,233.88,233.77,232.26,229.25,224.64,218.35,210.31,200.48,188.86,175.47,160.39,143.74,125.71,106.56,86.655,66.443,46.5,27.534,10.423,-3.8153,-13.835,-18.417,-14.988,-4.2387,24.199,602.75,636.87,667.35,699.23,730.69,761.97,792.52,822.02,850.06,876.22,900.05,921.06,938.79,952.73,962.37,967.21,966.75,960.52,948.08,929.01,902.99,869.74,829.1,781.04,725.67,663.29,594.43,519.86,440.68,358.36,274.78,192.3,113.87,43.104,-15.778,-57.214,-76.164,-61.984,-17.529,100.08
46.081,48.69,51.02,53.457,55.863,58.254,60.589,62.845,64.989,66.989,68.81,70.417,71.772,72.838,73.575,73.945,73.91,73.434,72.482,71.025,69.035,66.493,63.386,59.712,55.479,50.71,45.445,39.744,33.691,27.397,21.007,14.702,8.7054,3.2953,-1.2063,-4.3741,-5.8229,-4.7388,-1.3401,7.651,152.6,161.24,168.95,177.02,184.99,192.91,200.64,208.11,215.21,221.83,227.86,233.18,237.67,241.2,243.64,244.87,244.75,243.17,240.02,235.2,228.61,220.19,209.9,197.74,183.72,167.92,150.49,131.61,111.57,90.726,69.565,48.685,28.828,10.912,-3.9946,-14.485,-19.282,-15.692,-4.4378,25.336,606.42,640.74,671.4,703.48,735.14,766.61,797.34,827.02,855.24,881.55,905.52,926.67,944.5,958.52,968.22,973.09,972.63,966.37,953.85,934.67,908.48,875.03,834.15,785.79,730.08,667.33,598.04,523.02,443.36,360.54,276.45,193.47,114.56,43.366,-15.874,-57.562,-76.627,-62.361,-17.636,100.68
46.839,49.49,51.859,54.336,56.781,59.212,61.586,63.879,66.058,68.09,69.942,71.575,72.952,74.035,74.784,75.161,75.125,74.641,73.674,72.193,70.17,67.586,64.429,60.694,56.391,51.544,46.192,40.398,34.245,27.848,21.353,14.944,8.8486,3.3495,-1.2261,-4.4461,-5.9186,-4.8167,-1.3622,7.7768,154.82,163.58,171.41,179.6,187.68,195.72,203.56,211.14,218.34,225.06,231.18,236.58,241.13,244.71,247.19,248.43,248.31,246.72,243.52,238.62,231.94,223.4,212.96,200.61,186.39,170.37,152.68,133.53,113.19,92.047,70.578,49.394,29.248,11.071,-4.0528,-14.696,-19.563,-15.921,-4.5024,25.705,614.32,649.1,680.16,712.65,744.72,776.6,807.73,837.81,866.39,893.05,917.33,938.75,956.82,971.02,980.85,985.78,985.31,978.97,966.28,946.85,920.33,886.44,845.02,796.04,739.61,676.03,605.84,529.84,449.15,365.24,280.05,196,116.05,43.931,-16.081,-58.313,-77.626,-63.174,-17.866,102
47.631,50.327,52.735,55.255,57.741,60.213,62.627,64.958,67.174,69.241,71.124,72.785,74.186,75.287,76.049,76.431,76.395,75.903,74.92,73.413,71.356,68.729,65.518,61.72,57.344,52.415,46.973,41.08,34.824,28.319,21.714,15.196,8.9981,3.4061,-1.2468,-4.5212,-6.0186,-4.8981,-1.3852,7.9082,157.11,166,173.94,182.25,190.46,198.61,206.57,214.26,221.57,228.39,234.6,240.08,244.7,248.33,250.84,252.1,251.98,250.36,247.12,242.15,235.36,226.7,216.11,203.58,189.15,172.89,154.94,135.5,114.86,93.408,71.621,50.124,29.68,11.235,-4.1126,-14.913,-19.852,-16.156,-4.569,26.085,622.43,657.67,689.14,722.06,754.56,786.86,818.4,848.87,877.83,904.84,929.44,951.14,969.45,983.84,993.79,998.79,998.32,991.89,979.04,959.35,932.48,898.14,856.18,806.55,749.37,684.95,613.84,536.84,455.08,370.07,283.75,198.58,117.59,44.511,-16.294,-59.083,-78.651,-64.008,-18.102,103.34
48.448,51.191,53.64,56.203,58.732,61.246,63.702,66.073,68.327,70.43,72.345,74.034,75.459,76.579,77.354,77.743,77.706,77.206,76.205,74.673,72.581,69.909,66.642,62.779,58.329,53.315,47.779,41.786,35.422,28.805,22.086,15.457,9.1526,3.4646,-1.2682,-4.5988,-6.122,-4.9822,-1.409,8.044,159.45,168.48,176.54,184.98,193.3,201.58,209.66,217.46,224.88,231.8,238.1,243.66,248.35,252.04,254.59,255.87,255.75,254.1,250.81,245.77,238.88,230.09,219.33,206.62,191.97,175.47,157.25,137.53,116.58,94.803,72.691,50.873,30.123,11.403,-4.1741,-15.136,-20.149,-16.397,-4.6372,26.475,630.78,666.49,698.38,731.75,764.68,797.41,829.37,860.25,889.6,916.98,941.91,963.9,982.45,997.04,1007.1,1012.2,1011.7,1005.2,992.17,972.22,944.99,910.19,867.66,817.37,759.42,694.14,622.07,544.04,461.18,375.03,287.56,201.25,119.16,45.108,-16.512,-59.875,-79.706,-64.866,-18.344,104.73
49.309,52.1,54.594,57.202,59.776,62.335,64.834,67.247,69.541,71.681,73.63,75.35,76.8,77.94,78.729,79.124,79.087,78.578,77.56,76,73.871,71.151,67.827,63.895,59.365,54.262,48.628,42.528,36.051,29.317,22.479,15.732,9.3152,3.5262,-1.2908,-4.6806,-6.2307,-5.0707,-1.434,8.1869,161.88,171.04,179.23,187.79,196.24,204.64,212.84,220.77,228.3,235.33,241.72,247.37,252.13,255.87,258.46,259.76,259.64,257.97,254.62,249.5,242.51,233.58,222.67,209.76,194.89,178.14,159.64,139.62,118.35,96.245,73.797,51.647,30.581,11.576,-4.2376,-15.366,-20.455,-16.647,-4.7078,26.877,639.31,675.5,707.83,741.64,775.02,808.2,840.59,871.89,901.63,929.38,954.65,976.94,995.74,1010.5,1020.7,1025.9,1025.4,1018.8,1005.6,985.37,957.77,922.5,879.4,828.42,769.69,703.53,630.49,551.39,467.42,380.1,291.45,203.97,120.78,45.718,-16.736,-60.685,-80.784,-65.744,-18.593,106.15
